"18339,6440.14,-4645.56,18438.64,654.46,688.09,-351.30"
"18346,1880.14,-4641.56,15814.64,80.46,-629.91,-84.30"
"18353,-5015.86,-2981.56,14878.64,-187.54,-1714.91,168.70"
"18360,-9983.86,-4017.56,15418.64,-467.54,-2487.91,246.70"
"18367,-9535.86,-2033.56,17126.64,-430.54,-2180.91,-19.30"
"18374,-1323.86,2506.44,15198.64,-401.54,-934.91,-495.30"
"18381,-10671.86,-4133.56,14942.64,-778.54,488.09,-769.30"
"18388,-7475.86,-957.56,16734.64,-1355.54,1662.09,-564.30"
"18395,880.14,3934.44,14950.64,-1508.54,2145.09,-269.30"
"18402,5408.14,7798.44,17906.64,-1319.54,1882.09,386.70"
"18409,7836.14,5538.44,18998.64,-988.54,1202.09,481.70"
"18416,5296.14,2522.44,16130.64,-710.54,-424.91,662.70"
"18423,2432.14,2094.44,14818.64,-462.54,-1559.91,582.70"
"18430,-1771.86,934.44,17186.64,503.46,-1301.91,178.70"
"18437,-2347.86,-1309.56,16790.64,739.46,-1650.91,-248.30"
"18444,-1971.86,-1473.56,14346.64,869.46,-40.91,-686.30"
"18451,-1799.86,2298.44,16454.64,781.46,-164.91,-426.30"
"18458,-3467.86,1814.44,15138.64,205.46,1097.09,85.70"
"18465,-3867.86,-533.56,17174.64,315.46,-74.91,511.70"
"18472,-283.86,-2685.56,15270.64,549.46,-77.91,484.70"
"18479,1220.14,-53.56,16546.64,1015.46,282.09,267.70"
"18486,5356.14,-1097.56,17318.64,914.46,418.09,-18.30"
"18493,7536.14,-3857.56,18490.64,1064.46,833.09,-157.30"
"18500,2384.14,274.44,17082.64,927.46,1501.09,-309.30"
"18507,6504.14,-1917.56,17690.64,405.46,429.09,-250.30"
"18514,7268.14,-4025.56,18498.64,55.46,-822.91,-12.30"
"18521,3192.14,-4849.56,16806.64,-394.54,-2276.91,278.70"
"18528,-3867.86,-2985.56,14910.64,-444.54,-2053.91,236.70"
"18535,-9131.86,-4049.56,15414.64,-355.54,-1216.91,-274.30"
"18542,-10395.86,-2781.56,16598.64,-511.54,-807.91,-629.30"
"18549,-2395.86,2022.44,14822.64,-1210.54,1416.09,-689.30"
"18556,3724.14,6750.44,15974.64,-1380.54,1784.09,-441.30"
"18563,7036.14,7138.44,20238.64,-1380.54,2287.09,154.70"
"18570,6820.14,3158.44,16614.64,-1016.54,1484.09,552.70"
"18577,4132.14,2138.44,15374.64,-936.54,-151.91,623.70"
"18584,-267.86,1394.44,15774.64,-392.54,-1246.91,644.70"
"18591,-2755.86,-177.56,17470.64,111.46,-1302.91,417.70"
"18598,-1907.86,-1929.56,14910.64,767.46,-1560.91,-130.30"
"18605,-2071.86,158.44,15758.64,970.46,-487.91,-543.30"
"18612,-2599.86,2930.44,15782.64,721.46,-63.91,-568.30"
"18619,-1715.86,-1853.56,14162.64,401.46,392.09,-208.30"
"18626,-1727.86,1902.44,16346.64,262.46,391.09,425.70"
"18633,-3083.86,2390.44,15262.64,440.46,234.09,533.70"
"18640,-3875.86,-145.56,16998.64,721.46,-255.91,310.70"
"18647,-987.86,-2765.56,15578.64,1005.46,152.09,241.70"
"18654,1304.14,-697.56,15602.64,1023.46,1047.09,-114.30"
"18661,4520.14,-405.56,17750.64,1095.46,1021.09,-169.30"
"18668,7440.14,-3921.56,18290.64,688.46,874.09,-318.30"
"18675,5516.14,-4441.56,17838.64,301.46,227.09,-212.30"
"18682,-251.86,-3889.56,14854.64,-220.54,-1865.91,152.70"
"18689,-7143.86,-3301.56,15418.64,-395.54,-1800.91,261.70"
"18696,-10859.86,-3925.56,15070.64,-437.54,-2083.91,-24.30"
"18703,-6483.86,-405.56,16990.64,-453.54,-702.91,-553.30"
"18710,1868.14,4686.44,14930.64,-842.54,332.09,-780.30"
"18717,5840.14,7442.44,19138.64,-1468.54,2022.09,-434.30"
"18724,7660.14,4454.44,18026.64,-1451.54,2277.09,-43.30"
"18731,4996.14,2530.44,16026.64,-1188.54,1735.09,458.70"
"18738,7044.14,6950.44,20426.64,-975.54,633.09,607.70"
"18745,6884.14,3266.44,16670.64,-647.54,-977.91,666.70"
"18752,3880.14,2166.44,15822.64,-76.54,-1250.91,568.70"
"18759,-835.86,1626.44,16010.64,674.46,-1336.91,-30.30"
"18766,-2923.86,-657.56,17434.64,936.46,-1408.91,-406.30"
"18773,-2119.86,-1973.56,14310.64,815.46,-66.91,-579.30"
"18780,-2003.86,1054.44,16306.64,397.46,883.09,-249.30"
"18787,-3099.86,2502.44,15370.64,135.46,601.09,314.70"
"18794,-3983.86,-101.56,16982.64,357.46,102.09,492.70"
"18801,-911.86,-2453.56,15886.64,770.46,69.09,296.70"
"18808,1600.14,-549.56,15706.64,940.46,465.09,145.70"
"18815,5144.14,-497.56,17974.64,1087.46,1308.09,-82.30"
"18822,7564.14,-3701.56,18154.64,931.46,1243.09,-229.30"
"18829,4608.14,-4517.56,17654.64,542.46,527.09,-302.30"
"18836,-2343.86,-3329.56,14714.64,-39.54,-1023.91,43.70"
"18843,-8731.86,-3749.56,15578.64,-275.54,-1762.91,294.70"
"18850,-10639.86,-2585.56,16266.64,-378.54,-1529.91,165.70"
"18857,-5931.86,-2797.56,15354.64,-300.54,-939.91,-215.30"
"18864,-10487.86,-4229.56,14662.64,-780.54,353.09,-757.30"
"18871,-6891.86,-529.56,16810.64,-1216.54,1080.09,-647.30"
"18878,1340.14,4726.44,15102.64,-1394.54,2057.09,-60.30"
"18885,5848.14,7802.44,19262.64,-1290.54,2317.09,310.70"
