"-410.48,-1488.13,-51.36"
"22826,-5459.38,3510.24,15880.86,834.52,-599.13,-286.36"
"22833,-3583.38,1998.24,14036.86,2045.52,97.87,-101.36"
"22840,-3015.38,90.24,14740.86,2071.52,-364.13,209.64"
"22847,3892.62,-2245.76,16064.86,2050.52,90.87,705.64"
"22854,740.62,-7617.76,14452.86,2790.52,1023.87,229.64"
"22861,-1879.38,-12241.76,17600.86,2291.52,291.87,-381.36"
"22868,1052.62,-6669.76,15148.86,412.52,1199.87,-45.36"
"22875,-1539.38,-4677.76,18688.86,-980.48,822.87,214.64"
"22882,2836.62,-81.76,20032.86,-1982.48,885.87,-116.36"
"22889,7876.62,3614.24,16404.86,-2907.48,1798.87,-111.36"
"22896,5472.62,5278.24,17756.86,-2851.48,788.87,57.64"
"22903,9212.62,3470.24,17500.86,-2820.48,-792.13,-176.36"
"22910,3916.62,6374.24,17812.86,-2449.48,-2516.13,-189.36"
"22917,2700.62,9686.24,18452.86,-2173.48,-1805.13,-85.36"
"22924,-619.38,9950.24,15120.86,-875.48,-2222.13,-19.36"
"22931,-6515.38,6610.24,13048.86,646.52,-1220.13,-226.36"
"22938,-3683.38,3750.24,16200.86,1568.52,-111.13,-18.36"
"22945,-3339.38,1918.24,14256.86,2016.52,-737.13,-144.36"
"22952,-5011.38,-245.76,13424.86,2803.52,-374.13,381.64"
"22959,-1867.38,-1417.76,18720.86,2629.52,82.87,426.64"
"22966,-6107.38,-3777.76,15264.86,2298.52,1078.87,253.64"
"22973,-1031.38,-10145.76,13728.86,2933.52,-531.13,549.64"
"22980,548.62,-11101.76,17964.86,3065.52,1355.87,-40.36"
"22987,284.62,-12893.76,18452.86,2563.52,1259.87,-485.36"
"22994,1884.62,-7421.76,15564.86,1045.52,1473.87,-155.36"
"23001,-3515.38,-4605.76,16980.86,72.52,58.87,-136.36"
"23008,3624.62,-9321.76,16960.86,-1349.48,911.87,55.64"
"23015,3540.62,-4729.76,16048.86,-2207.48,1376.87,239.64"
"23022,-2519.38,-4317.76,18484.86,-2652.48,1549.87,-25.36"
"23029,3120.62,334.24,22712.86,-3296.48,130.87,-549.36"
"23036,3868.62,3918.24,17656.86,-3643.48,1656.87,-280.36"
"23043,7812.62,4774.24,18096.86,-2927.48,595.87,-309.36"
"23050,3648.62,6702.24,18320.86,-2712.48,-1701.13,-369.36"
"23057,212.62,9478.24,16472.86,-1899.48,-1087.13,-259.36"
"23064,-4035.38,4026.24,14928.86,-147.48,-2456.13,-177.36"
"23071,2096.62,4346.24,18168.86,842.52,644.87,255.64"
"23078,3236.62,-4641.76,15792.86,2150.52,380.87,210.64"
"23085,-559.38,-1805.76,16716.86,-197.48,171.87,471.64"
"23092,4084.62,2194.24,18024.86,-1015.48,640.87,-312.36"
"23099,-8079.38,274.24,14536.86,715.52,-1059.13,-325.36"
"23106,3152.62,-4349.76,17304.86,1496.52,818.87,262.64"
"23113,-7083.38,-1897.76,15908.86,-578.48,727.87,-355.36"
"23120,-4703.38,1498.24,15972.86,485.52,-622.13,-350.36"
"23127,2816.62,-741.76,16068.86,898.52,1096.87,-56.36"
"23134,160.62,-173.76,17152.86,-1292.48,1263.87,-913.36"
"23141,-2455.38,1926.24,14792.86,-241.48,-827.13,102.64"
"23148,-3343.38,-1229.76,16432.86,-789.48,-1104.13,-917.36"
"23155,1632.62,3486.24,16536.86,-699.48,-747.13,87.64"
"23162,-3499.38,1014.24,15648.86,-372.48,611.87,-425.36"
"23169,-3279.38,2266.24,15092.86,-31.48,-1500.13,-235.36"
"23176,3772.62,1554.24,17584.86,-319.48,150.87,136.64"
"23183,-2955.38,1658.24,16272.86,82.52,-215.13,353.64"
"23190,1836.62,854.24,17804.86,-289.48,223.87,-624.36"
"23197,992.62,1366.24,16648.86,143.52,1214.87,-231.36"
"23204,-227.38,-881.76,16296.86,311.52,644.87,314.64"
"23211,-407.38,-569.76,16164.86,-85.48,-514.13,-615.36"
"23218,1512.62,2966.24,16492.86,-255.48,162.87,468.64"
"23225,-6175.38,402.24,14848.86,-589.48,115.87,-503.36"
"23232,1060.62,-369.76,16768.86,-167.48,18.87,-112.36"
"23239,2884.62,334.24,18052.86,-565.48,-126.13,-256.36"
"23246,-59.38,-485.76,16228.86,-623.48,376.87,-56.36"
"23253,-927.38,-1669.76,16220.86,324.52,-158.13,-226.36"
"23260,-459.38,110.24,16340.86,-256.48,-35.13,-60.36"
"23267,-107.38,-241.76,16192.86,-39.48,-226.13,-87.36"
"23274,432.62,390.24,16296.86,-86.48,18.87,17.64"
"23281,-87.38,-361.76,16396.86,-208.48,-25.13,-131.36"
"23288,-75.38,-197.76,16308.86,-30.48,-26.13,-30.36"
"23295,52.62,26.24,16340.86,-10.48,-3.13,45.64"
"23302,-71.38,-1.76,16396.86,4.52,-5.13,4.64"
"23309,16.62,-9.76,16376.86,34.52,-16.13,18.64"
"23316,76.62,6.24,16448.86,21.52,6.87,16.64"
"23323,8.62,-9.76,16396.86,-31.48,26.87,-1.36"
"23330,8.62,22.24,16392.86,29.52,9.87,-22.36"
"23337,20.62,-49.76,16384.86,-0.48,-12.13,-8.36"
"23344,20.62,-5.76,16264.86,6.52,-32.13,-0.36"
"23351,240.62,-1389.76,16356.86,181.52,147.87,-243.36"
"23358,636.62,718.24,16292.86,-61.48,-81.13,145.64"
"23365,756.62,198.24,16476.86,-311.48,75.87,-42.36"
"23372,56.62,118.24,16460.86,-84.48,-186.13,-58.36"
"23379,2884.62,1978.24,16484.86,-691.48,-20.13,247.64"
"23386,-2159.38,-713.76,15428.86,501.52,1531.87,-216.36"
"23393,-759.38,-2165.76,16252.86,1042.52,59.87,72.64"
"23400,-759.38,-1113.76,16412.86,1062.52,131.87,82.64"
"23407,780.62,862.24,16464.86,140.52,78.87,882.64"
"23414,-995.38,3310.24,14512.86,-904.48,-4.13,204.64"
"23421,-3039.38,-3893.76,15196.86,-314.48,-763.13,-600.36"
"23428,-167.38,2518.24,16820.86,-9.48,287.87,126.64"
"23435,-1227.38,-3417.76,16284.86,118.52,-228.13,-819.36"
"23442,2364.62,438.24,16556.86,-481.48,-419.13,55.64"
"23449,-35.38,1770.24,16152.86,-653.48,-646.13,-434.36"
"23456,-1655.38,1906.24,15492.86,-366.48,-281.13,-17.36"
"23463,-1371.38,-117.76,15156.86,20.52,-732.13,-149.36"
"23470,3804.62,-1465.76,16016.86,542.52,696.87,650.64"
"23477,-347.38,282.24,17400.86,-179.48,-164.13,-352.36"
"23484,3788.62,558.24,17996.86,23.52,1620.87,234.64"
"23491,2036.62,-3265.76,15508.86,607.52,648.87,-114.36"
"23498,-2251.38,458.24,16708.86,1013.52,777.87,433.64"
"23505,4468.62,878.24,16416.86,-338.48,182.87,425.64"
"23512,2744.62,1734.24,19604.86,-151.48,840.87,-753.36"
"23519,-4207.38,-1133.76,16312.86,167.52,-819.13,-172.36"
"23526,1872.62,2210.24,17124.86,-475.48,-620.13,-155.36"
"23533,-2771.38,-1545.76,16172.86,-83.48,977.87,-280.36"
"23540,-1763.38,2322.24,14012.86,175.52,-1560.13,337.64"
"23547,1492.62,2214.24,17472.86,-1021.48,311.87,-172.36"
"23554,-7667.38,290.24,13896.86,744.52,-619.13,84.64"
"23561,1168.62,1650.24,16400.86,-688.48,120.87,18.64"
"23568,-6239.38,1486.24,12036.86,385.52,-799.13,620.64"
"23575,760.62,-1269.76,16348.86,-529.48,870.87,-226.36"
"23582,-3951.38,3458.24,16576.86,-427.48,-664.13,246.64"
"23589,-2455.38,-1813.76,17748.86,-339.48,-510.13,-890.36"
"23596,-79.38,1858.24,19876.86,-673.48,-517.13,-330.36"
"23603,-4575.38,-209.76,16824.86,104.52,-1907.13,591.64"
"23610,-5491.38,-2757.76,13000.86,788.52,-1209.13,166.64"
"23617,6156.62,-3077.76,18080.86,885.52,2260.87,-539.36"
"23624,8084.62,6090.24,19884.86,-1571.48,1156.87,-1142.36"
"23631,1156.62,-661.76,15832.86,-839.48,-168.13,311.64"
"23638,-3979.38,-241.76,16096.86,101.52,-1672.13,282.64"
"23645,412.62,58.24,15428.86,404.52,-1729.13,663.64"
"23652,-4591.38,1354.24,13788.86,495.52,1234.87,219.64"
"23659,-1059.38,-497.76,15348.86,-614.48,1102.87,-400.36"
"23666,-2655.38,-2025.76,12252.86,834.52,-826.13,111.64"
"23673,3868.62,-837.76,16024.86,1303.52,754.87,65.64"
"23680,1320.62,-1525.76,15988.86,-271.48,1734.87,-79.36"
"23687,-5071.38,-2197.76,16356.86,1040.52,-862.13,-177.36"
"23694,3980.62,-2305.76,16908.86,1413.52,1835.87,16.64"
"23701,308.62,1706.24,13960.86,-1102.48,1544.87,-247.36"
"23708,-2315.38,-329.76,11840.86,-516.48,-2675.13,-12.36"
"23715,2512.62,2442.24,15372.86,17.52,808.87,694.64"
"23722,-5919.38,-1321.76,15760.86,-746.48,-2080.13,348.64"
"23729,3932.62,-665.76,18688.86,-702.48,217.87,398.64"
"23736,-5083.38,-629.76,14940.86,848.52,-116.13,-943.36"
"23743,2180.62,-993.76,14436.86,2294.52,1738.87,468.64"
"23750,-2751.38,-1569.76,15328.86,-56.48,-149.13,-56.36"
"23757,5720.62,1638.24,17284.86,-552.48,-156.13,375.64"
"23764,-4051.38,-1397.76,14316.86,287.52,1719.87,-844.36"
"23771,5568.62,-4285.76,15724.86,2100.52,467.87,332.64"
"23778,-2359.38,-673.76,17020.86,-644.48,202.87,206.64"
"23785,7844.62,2558.24,17560.86,-816.48,1447.87,-488.36"
"23792,-8291.38,-185.76,16128.86,746.52,-735.13,-612.36"
"23799,6112.62,-125.76,15336.86,474.52,1131.87,684.64"
"23806,-879.38,-3853.76,16276.86,436.52,-605.13,-212.36"
"23813,1856.62,-973.76,19448.86,-849.48,1737.87,439.64"
"23820,-1867.38,662.24,12056.86,-908.48,-1795.13,222.64"
"23827,964.62,5602.24,20640.86,-0.48,1311.87,111.64"
"23834,3428.62,-3589.76,14140.86,2389.52,-1693.13,518.64"
"23841,-3011.38,-537.76,16464.86,-836.48,579.87,22.64"
"23848,5724.62,598.24,21184.86,-1118.48,386.87,-475.36"
"23855,1880.62,2142.24,12572.86,-188.48,-1863.13,-512.36"
"23862,5172.62,3858.24,17344.86,-479.48,2260.87,719.64"
"23869,688.62,-4877.76,15652.86,1733.52,-269.13,160.64"
"23876,-4079.38,-1409.76,16676.86,112.52,-353.13,826.64"
"23883,5288.62,810.24,19496.86,-693.48,1311.87,11.64"
"23890,-1179.38,5150.24,15920.86,-1414.48,-2077.13,324.64"
"23897,-4479.38,-125.76,12860.86,834.52,599.87,-769.36"
"23904,5736.62,-1773.76,16992.86,750.52,585.87,825.64"
"23911,692.62,-9333.76,17656.86,2186.52,881.87,-511.36"
"23918,1312.62,-2005.76,16912.86,-197.48,1846.87,-114.36"
"23925,7984.62,1370.24,16716.86,-1657.48,717.87,257.64"
"23932,-3407.38,4282.24,13720.86,-1588.48,-1651.13,407.64"
"23939,-5235.38,4698.24,12328.86,792.52,-552.13,-61.36"
"23946,-4143.38,1774.24,12164.86,860.52,-281.13,-35.36"
"23953,6132.62,-1817.76,15500.86,1298.52,-507.13,464.64"
"23960,-2179.38,-9237.76,17280.86,1375.52,735.87,-450.36"
"23967,-2159.38,-3057.76,16720.86,-240.48,199.87,305.64"
"23974,7584.62,2178.24,18172.86,-1602.48,1898.87,173.64"
"23981,7152.62,5634.24,19368.86,-2199.48,-891.13,-87.36"
"23988,-7323.38,2938.24,9740.86,-471.48,-1487.13,164.64"
"23995,-3491.38,742.24,16460.86,1472.52,-539.13,-470.36"
"24002,-2783.38,2586.24,19344.86,947.52,407.87,100.64"
"24009,-3787.38,-4417.76,13076.86,1833.52,-1164.13,443.64"
"24016,-1387.38,-9545.76,13796.86,2317.52,-218.13,-279.36"
"24023,-1539.38,-1833.76,17864.86,-844.48,462.87,-175.36"
"24030,5452.62,2362.24,17036.86,-1734.48,1497.87,57.64"
"24037,4532.62,1330.24,17544.86,-1810.48,1265.87,266.64"
"24044,2192.62,4242.24,17908.86,-2312.48,-1891.13,-15.36"
"24051,-4659.38,7506.24,14148.86,-683.48,-1752.13,-89.36"
"24058,-3927.38,1626.24,15800.86,1298.52,-726.13,-106.36"
"24065,-3499.38,2710.24,12700.86,1518.52,-366.13,-116.36"
"24072,4256.62,-977.76,16112.86,1539.52,-578.13,896.64"
"24079,1264.62,-6897.76,16156.86,2806.52,836.87,1.64"
"24086,4.62,-10501.76,16380.86,924.52,36.87,-640.36"
"24093,776.62,-5177.76,18028.86,-637.48,844.87,786.64"
"24100,2468.62,-497.76,17032.86,-2094.48,1455.87,161.64"
"24107,4432.62,3970.24,16596.86,-2211.48,-824.13,262.64"
"24114,-287.38,8498.24,17300.86,-2229.48,-1451.13,13.64"
"24121,-3575.38,4610.24,11576.86,-1134.48,-1766.13,156.64"
"24128,-6019.38,4070.24,15224.86,365.52,-2745.13,-505.36"
"24135,1908.62,2874.24,18032.86,1642.52,843.87,-141.36"
"24142,-1399.38,2598.24,13832.86,1779.52,319.87,233.64"
"24149,-2787.38,142.24,19328.86,1806.52,504.87,320.64"
"24156,-1427.38,-4613.76,13528.86,2867.52,435.87,-57.36"
"24163,-2535.38,-11845.76,16888.86,1717.52,-34.13,-549.36"
"24170,928.62,-7165.76,15160.86,-642.48,662.87,-146.36"
"24177,-11.38,-4177.76,18476.86,-1395.48,265.87,42.64"
"24184,4408.62,1074.24,18932.86,-2694.48,2553.87,-105.36"
"24191,9576.62,3346.24,18480.86,-2709.48,919.87,-189.36"
"24198,888.62,7682.24,18296.86,-2333.48,-2075.13,-39.36"
"24205,-2919.38,9818.24,15396.86,-2188.48,-1284.13,122.64"
"24212,-5519.38,4042.24,13372.86,-687.48,-2439.13,112.64"
"24219,-4363.38,4462.24,15384.86,917.52,-1290.13,-510.36"
"24226,-1303.38,2002.24,14392.86,1917.52,511.87,-56.36"
"24233,-2395.38,-1785.76,18312.86,2305.52,103.87,213.64"
"24240,88.62,-2781.76,14980.86,1737.52,491.87,344.64"
"24247,-2507.38,-1621.76,17756.86,2607.52,-495.13,394.64"
"24254,3604.62,-6181.76,14436.86,2892.52,372.87,-208.36"
"24261,-935.38,-10565.76,17776.86,1786.52,687.87,-711.36"
"24268,524.62,-9637.76,17740.86,70.52,668.87,-115.36"
"24275,-1251.38,-4533.76,15292.86,-962.48,2191.87,86.64"
"24282,-303.38,-3549.76,20060.86,-2290.48,1549.87,29.64"
"24289,4592.62,1582.24,19868.86,-3071.48,1155.87,-304.36"
"24296,3784.62,3674.24,16928.86,-2976.48,1076.87,228.64"
"24303,7596.62,5318.24,19156.86,-2433.48,9.87,64.64"
"24310,-1155.38,10674.24,17840.86,-2715.48,-1934.13,-287.36"
"24317,-4555.38,8226.24,12272.86,-1569.48,-2921.13,101.64"
"24324,-1251.38,4978.24,13716.86,-813.48,-1001.13,-83.36"
"24331,-6619.38,4362.24,15196.86,615.52,-2468.13,-307.36"
"24338,-807.38,2542.24,14636.86,1730.52,-325.13,-268.36"
"24345,-1375.38,-69.76,16300.86,2161.52,368.87,62.64"
"24352,-4119.38,438.24,13392.86,2392.52,-274.13,193.64"
"24359,-4395.38,-785.76,14040.86,2604.52,-195.13,375.64"
"24366,376.62,-1833.76,18100.86,2364.52,442.87,815.64"
"24373,-2111.38,-4761.76,15508.86,2880.52,749.87,401.64"
"24380,-231.38,-6569.76,14084.86,2825.52,1591.87,-245.36"
"24387,-4199.38,-12209.76,16536.86,2289.52,507.87,-159.36"
"24394,-751.38,-12593.76,15712.86,1215.52,484.87,-399.36"
"24401,3064.62,-8473.76,15388.86,-311.48,967.87,-615.36"
"24408,4144.62,-4069.76,17928.86,-1099.48,275.87,363.64"
"24415,3200.62,-1265.76,19788.86,-1909.48,2710.87,-339.36"
"24422,3456.62,818.24,18348.86,-2786.48,858.87,-266.36"
"24429,9820.62,5934.24,15856.86,-3319.48,777.87,-344.36"
"24436,5356.62,6070.24,17008.86,-3506.48,1375.87,164.64"
"24443,6292.62,6566.24,18836.86,-3033.48,1101.87,146.64"
"24450,-451.38,11194.24,17936.86,-2957.48,-1307.13,-151.36"
"24457,5868.62,6890.24,17296.86,-2645.48,-2357.13,-205.36"
"24464,2584.62,7586.24,17600.86,-2437.48,-1267.13,-441.36"
"24471,3376.62,9782.24,18392.86,-2298.48,-2441.13,-84.36"
"24478,-2575.38,9470.24,13064.86,-356.48,-1845.13,172.64"
"24485,-3231.38,10230.24,13608.86,-8.48,-55.13,-20.36"
"24492,-4247.38,5602.24,13568.86,577.52,-1949.13,-241.36"
"24499,-5795.38,4894.24,15612.86,1650.52,-993.13,-607.36"
"24506,-1839.38,3878.24,14976.86,1789.52,-192.13,-150.36"
"24513,-3599.38,1870.24,13924.86,2388.52,-336.13,148.64"
"24520,-6515.38,-1181.76,13972.86,2775.52,-1017.13,188.64"
"24527,-323.38,-1157.76,18104.86,2471.52,548.87,602.64"
"24534,-3875.38,-3761.76,15924.86,2812.52,345.87,625.64"
"24541,-3035.38,-3341.76,14336.86,2251.52,-557.13,262.64"
"24548,2348.62,-7705.76,14908.86,2500.52,1273.87,742.64"
"24555,-2935.38,-10657.76,17960.86,2588.52,-295.13,706.64"
"24562,-663.38,-3545.76,15480.86,2916.52,997.87,61.64"
"24569,320.62,-7829.76,14308.86,2666.52,1216.87,-372.36"
"24576,-199.38,-10021.76,17688.86,2504.52,1302.87,-493.36"
"24583,-3775.38,-13441.76,17944.86,1705.52,79.87,-737.36"
"24590,1684.62,-10105.76,17204.86,399.52,1556.87,-319.36"
"24597,-143.38,-8701.76,14320.86,-350.48,709.87,-225.36"
"24604,5736.62,-5965.76,17888.86,-974.48,908.87,309.64"
"24611,-1163.38,-4653.76,19008.86,-1425.48,1233.87,-17.36"
"24618,2780.62,-3357.76,19988.86,-2028.48,511.87,444.64"
"24625,4744.62,1202.24,18724.86,-2841.48,1845.87,-250.36"
"24632,7044.62,3634.24,16216.86,-3273.48,798.87,108.64"
"24639,9048.62,5826.24,18252.86,-3633.48,1709.87,-188.36"
"24646,4192.62,6870.24,18060.86,-3270.48,330.87,213.64"
"24653,2840.62,9174.24,18484.86,-3132.48,-332.13,90.64"
"24660,7160.62,4962.24,16360.86,-2924.48,-1500.13,-0.36"
"24667,5336.62,6910.24,17836.86,-2800.48,-2016.13,-285.36"
"24674,2796.62,8590.24,18340.86,-2540.48,-2117.13,-263.36"
"24681,1460.62,11422.24,18212.86,-1859.48,-2366.13,-39.36"
"24688,-2007.38,10802.24,14944.86,-1052.48,-1986.13,-32.36"
"24695,-3395.38,8358.24,11844.86,102.52,-1871.13,-125.36"
"24702,-5439.38,6010.24,14452.86,690.52,-1317.13,-222.36"
"24709,-5499.38,4510.24,15768.86,1727.52,-1150.13,-227.36"
"24716,-3799.38,2974.24,13936.86,2164.52,-630.13,-143.36"
"24723,-4639.38,1242.24,13280.86,2461.52,-695.13,140.64"
"24730,-2859.38,-1389.76,15452.86,2812.52,-122.13,327.64"
"24737,-3747.38,-3013.76,17344.86,2662.52,65.87,470.64"
"24744,-1523.38,-3385.76,15640.86,2487.52,426.87,554.64"
"24751,-167.38,-7069.76,14260.86,2457.52,421.87,539.64"
"24758,492.62,-10641.76,16380.86,2833.52,614.87,433.64"
"24765,-3411.38,-4457.76,15476.86,2964.52,902.87,216.64"
"24772,480.62,-7453.76,14344.86,2898.52,971.87,-215.36"
"24779,232.62,-10021.76,16596.86,2395.52,1273.87,-457.36"
"24786,-2323.38,-14113.76,18592.86,1142.52,1048.87,-474.36"
"24793,128.62,-11453.76,16704.86,136.52,1331.87,-427.36"
"24800,2744.62,-7353.76,15180.86,-669.48,1154.87,33.64"
"24807,2312.62,-4925.76,17176.86,-1403.48,1003.87,151.64"
"24814,-419.38,-3097.76,19768.86,-1983.48,874.87,4.64"
"24821,2616.62,-133.76,20884.86,-2678.48,1092.87,-177.36"
"24828,6708.62,3890.24,17380.86,-3137.48,1591.87,-227.36"
"24835,9168.62,5042.24,16860.86,-3590.48,1434.87,-147.36"
"24842,6936.62,7494.24,17872.86,-3491.48,935.87,-147.36"
"24849,1428.62,7954.24,18636.86,-2765.48,-1084.13,15.64"
"24856,1788.62,11178.24,18580.86,-2588.48,-1041.13,-244.36"
"24863,-151.38,10550.24,15220.86,-2572.48,-1770.13,-204.36"
"24870,2544.62,8642.24,18732.86,-2227.48,-2393.13,-3.36"
"24877,-483.38,11298.24,17916.86,-1364.48,-1635.13,-111.36"
"24884,-479.38,10618.24,15824.86,-711.48,-2362.13,126.64"
"24891,-4315.38,7462.24,11884.86,362.52,-1828.13,-46.36"
"24898,-7167.38,4454.24,15432.86,1531.52,-1075.13,-37.36"
"24905,-3127.38,3590.24,15988.86,1967.52,-819.13,-12.36"
"24912,-3871.38,2622.24,14088.86,2439.52,-595.13,24.64"
"24919,-3659.38,178.24,14164.86,2721.52,-241.13,206.64"
"24926,-3575.38,-1869.76,16400.86,2588.52,485.87,429.64"
"24933,-4263.38,-4337.76,17172.86,2614.52,170.87,577.64"
"24940,-1623.38,-4453.76,15216.86,2568.52,475.87,434.64"
"24947,584.62,-9585.76,14376.86,2668.52,364.87,475.64"
"24954,-499.38,-11673.76,18416.86,3036.52,1043.87,149.64"
"24961,-1155.38,-13157.76,18136.86,2847.52,1102.87,-213.36"
"24968,1620.62,-9201.76,15172.86,2018.52,1379.87,-532.36"
"24975,-1331.38,-12065.76,17852.86,1085.52,855.87,-450.36"
"24982,-631.38,-12341.76,17448.86,242.52,813.87,-293.36"
"24989,764.62,-9653.76,14596.86,-1168.48,1117.87,-50.36"
"24996,4584.62,-4377.76,16396.86,-1491.48,787.87,163.64"
"25003,556.62,-4129.76,18444.86,-2273.48,1172.87,-41.36"
"25010,340.62,-1029.76,20484.86,-2829.48,1333.87,-146.36"
"25017,5600.62,3398.24,18640.86,-3518.48,1586.87,-435.36"
"25024,7908.62,5066.24,14908.86,-3424.48,676.87,-94.36"
"25031,7780.62,6962.24,17332.86,-3062.48,475.87,-185.36"
"25038,3320.62,7926.24,18768.86,-2839.48,-619.13,-198.36"
"25045,1352.62,11046.24,18484.86,-2617.48,-2078.13,-174.36"
"25052,-3491.38,10586.24,14512.86,-2284.48,-2238.13,-36.36"
"25059,-2175.38,8046.24,12108.86,-1933.48,-1990.13,-66.36"
"25066,-5899.38,5230.24,15480.86,-857.48,-2121.13,76.64"
"25073,-771.38,10278.24,13812.86,172.52,-2144.13,6.64"
"25080,-5919.38,6162.24,12120.86,1270.52,-847.13,-168.36"
"25087,-4475.38,4290.24,16956.86,1887.52,-1054.13,-157.36"
"25094,-4175.38,3678.24,14960.86,2428.52,-610.13,10.64"
"25101,-4319.38,1950.24,12732.86,2700.52,-365.13,203.64"
"25108,-3751.38,-805.76,15476.86,2436.52,561.87,641.64"
"25115,-2555.38,-2629.76,18564.86,2465.52,354.87,578.64"
"25122,-2191.38,-3529.76,15816.86,2449.52,783.87,421.64"
"25129,52.62,-7889.76,14132.86,2922.52,411.87,304.64"
"25136,252.62,-10557.76,17772.86,2899.52,1238.87,147.64"
"25143,-2103.38,-13833.76,18328.86,2505.52,1000.87,-318.36"
"25150,528.62,-10089.76,14828.86,1629.52,588.87,-511.36"
"25157,2644.62,-4613.76,15748.86,129.52,896.87,-320.36"
"25164,860.62,-3777.76,19476.86,-934.48,1116.87,0.64"
"25171,1524.62,-881.76,19948.86,-1772.48,850.87,195.64"
"25178,580.62,-3489.76,16728.86,-2364.48,1545.87,-279.36"
"25185,-263.38,-2513.76,20456.86,-2956.48,1226.87,-293.36"
"25192,3172.62,946.24,19624.86,-3423.48,1596.87,-220.36"
"25199,8348.62,4338.24,16936.86,-3020.48,595.87,-68.36"
"25206,8536.62,6978.24,17628.86,-2745.48,-789.13,-119.36"
"25213,1216.62,7182.24,18420.86,-2448.48,-1996.13,-10.36"
"25220,1452.62,10754.24,18376.86,-2304.48,-1877.13,-137.36"
"25227,-971.38,9814.24,14020.86,-1784.48,-2269.13,63.64"
"25234,-5503.38,6210.24,13080.86,-142.48,-2225.13,70.64"
"25241,-7227.38,3374.24,16328.86,935.52,-1271.13,44.64"
"25248,-2707.38,2162.24,14880.86,1751.52,-903.13,-194.36"
"25255,-3563.38,1330.24,13328.86,2146.52,-642.13,-97.36"
"25262,-3903.38,-2141.76,16104.86,2690.52,-196.13,223.64"
"25269,-2375.38,-2985.76,16684.86,2304.52,726.87,633.64"
"25276,1820.62,-5837.76,14908.86,2360.52,306.87,589.64"
