"26466,-4431.96,3926.52,16521.12,789.60,-610.05,-131.75"
"26473,-1263.96,-1689.48,15773.12,2759.60,-975.05,-16.75"
"26480,2424.04,-4229.48,19121.12,-868.40,1351.95,-452.75"
"26487,264.04,-1369.48,16937.12,-989.40,2546.95,98.25"
"26494,9836.04,74.52,17705.12,-1639.40,1014.95,-672.75"
"26501,-5263.96,3638.52,18881.12,-1508.40,-1431.05,510.25"
"26508,-131.96,1862.52,13401.12,17.60,-1691.05,104.25"
"26515,-151.96,2578.52,12113.12,595.60,-345.05,-694.75"
"26522,1492.04,4466.52,19501.12,39.60,-132.05,181.25"
"26529,-1283.96,-4113.48,15445.12,1696.60,1175.95,-54.75"
"26536,420.04,-3633.48,15561.12,999.60,10.95,363.25"
"26543,1108.04,-4545.48,16649.12,-5.40,1594.95,561.25"
"26550,10224.04,1750.52,17461.12,-1620.40,1353.95,-93.75"
"26557,64.04,7658.52,18585.12,-2026.40,205.95,40.25"
"26564,-4807.96,570.52,17273.12,-472.40,-1475.05,-158.75"
"26571,-6107.96,526.52,16909.12,941.60,-552.05,-915.75"
"26578,1008.04,6938.52,18481.12,136.60,31.95,-25.75"
"26585,-3243.96,-61.48,13261.12,1333.60,1040.95,-166.75"
"26592,-1527.96,-6761.48,15217.12,306.60,-74.05,456.25"
"26599,-1479.96,-5225.48,16733.12,-601.40,1825.95,554.25"
"26606,10236.04,1058.52,17753.12,-983.40,150.95,-242.75"
"26613,2628.04,8790.52,19925.12,-2066.40,201.95,-92.75"
"26620,-4835.96,550.52,17325.12,117.60,-1056.05,-713.75"
"26627,2104.04,5090.52,20725.12,-99.40,263.95,82.25"
"26634,-987.96,-3501.48,13085.12,2039.60,-660.05,694.25"
"26641,2536.04,-4377.48,16721.12,1376.60,923.95,-677.75"
"26648,2308.04,-1485.48,17021.12,-247.40,2457.95,30.25"
"26655,11628.04,886.52,17525.12,-1809.40,2580.95,-175.75"
"26662,-4815.96,4718.52,16757.12,-1230.40,-1171.05,348.25"
"26669,1040.04,5190.52,17781.12,-200.40,-1586.05,355.25"
"26676,-3099.96,682.52,13825.12,499.60,-167.05,-737.75"
"26683,1380.04,8838.52,22885.12,780.60,307.95,184.25"
"26690,-2295.96,-945.48,13845.12,1190.60,1478.95,-443.75"
"26697,-2423.96,-4153.48,14765.12,175.60,304.95,996.25"
"26704,968.04,-3793.48,17181.12,-943.40,1901.95,480.25"
"26711,5712.04,2230.52,16733.12,-817.40,-1014.05,-142.75"
"26718,3032.04,9170.52,18197.12,-1795.40,403.95,-185.75"
"26725,-3983.96,186.52,15665.12,420.60,-878.05,-897.75"
"26732,3872.04,5206.52,22109.12,-349.40,447.95,501.25"
"26739,-1147.96,-4817.48,14745.12,2266.60,-403.05,649.25"
"26746,2056.04,-1001.48,16297.12,849.60,310.95,-478.75"
"26753,3972.04,458.52,16801.12,-775.40,2429.95,-42.75"
"26760,8976.04,718.52,17781.12,-1155.40,2081.95,152.25"
"26767,3308.04,3046.52,17453.12,-754.40,-2448.05,263.25"
"26774,4956.04,6058.52,14517.12,-128.40,-957.05,-241.75"
"26781,-2647.96,-45.48,13221.12,195.60,-416.05,-766.75"
"26788,2296.04,2438.52,19481.12,457.60,-439.05,661.25"
"26795,-2015.96,-6641.48,16501.12,2529.60,-72.05,151.25"
"26802,3856.04,1070.52,17089.12,22.60,64.95,609.25"
"26809,4944.04,2362.52,16553.12,-1601.40,2886.95,28.25"
"26816,7032.04,2238.52,19249.12,-1280.40,835.95,-354.75"
"26823,-8627.96,298.52,10021.12,-106.40,-2204.05,375.25"
"26830,-2723.96,-1097.48,15805.12,1064.60,-1915.05,-183.75"
"26837,-3643.96,4114.52,16461.12,-399.40,-436.05,12.25"
"26844,-2491.96,-2781.48,16973.12,1017.60,-454.05,397.25"
"26851,-767.96,-2469.48,16253.12,181.60,910.95,-163.75"
"26858,-1095.96,-3525.48,16777.12,770.60,-510.05,408.25"
"26865,7780.04,2814.52,17121.12,-506.40,2024.95,408.25"
"26872,5188.04,5942.52,21925.12,-1850.40,-1285.05,75.25"
"26879,-6243.96,150.52,9393.12,-335.40,-167.05,288.25"
"26886,-4303.96,-3169.48,12785.12,1339.60,-1572.05,-236.75"
"26893,-1315.96,2318.52,16193.12,1211.60,-788.05,39.25"
"26900,-2207.96,-3997.48,17121.12,2129.60,-701.05,-543.75"
"26907,3560.04,-1233.48,17285.12,-1206.40,1557.95,110.25"
"26914,960.04,-1289.48,14825.12,-1370.40,1452.95,659.25"
"26921,6560.04,1634.52,18229.12,-1091.40,236.95,-145.75"
"26928,-4283.96,-189.48,9793.12,-687.40,-843.05,390.25"
"26935,-2943.96,-2305.48,17233.12,1139.60,-1315.05,122.25"
"26942,-819.96,2562.52,17029.12,59.60,-791.05,-68.75"
"26949,-3567.96,-7277.48,17473.12,2806.60,-658.05,561.25"
"26956,4240.04,-521.48,18317.12,274.60,1560.95,-849.75"
"26963,4628.04,1002.52,16329.12,-620.40,2353.95,337.25"
"26970,5748.04,-441.48,18005.12,-1331.40,1716.95,-132.75"
"26977,-1599.96,2486.52,16813.12,-827.40,-2187.05,354.25"
"26984,2160.04,4710.52,14297.12,-82.40,-1765.05,148.25"
"26991,-2207.96,1346.52,12393.12,235.60,-343.05,-713.75"
"26998,4876.04,3102.52,19209.12,273.60,-301.05,585.25"
"27005,-379.96,-6117.48,16393.12,1989.60,720.95,-222.75"
"27012,2584.04,-257.48,17225.12,292.60,-445.05,746.25"
"27019,4552.04,806.52,16881.12,-791.40,1953.95,319.25"
"27026,5820.04,5042.52,20969.12,-1448.40,-724.05,-203.75"
"27033,-2463.96,3266.52,10593.12,-1446.40,-918.05,471.25"
"27040,-2583.96,-2457.48,12405.12,1129.60,-1518.05,-528.75"
"27047,-879.96,1142.52,16397.12,183.60,-774.05,119.25"
"27054,-3987.96,-6417.48,17121.12,1935.60,-613.05,5.25"
"27061,772.04,-1261.48,16893.12,-385.40,1224.95,-311.75"
"27068,-3655.96,-5485.48,17541.12,-76.40,737.95,661.25"
"27075,4640.04,-2237.48,19369.12,-386.40,1273.95,546.25"
"27082,-187.96,6934.52,19585.12,-834.40,-2437.05,248.25"
"27089,-679.96,3646.52,17465.12,129.60,-206.05,-614.75"
"27096,-3507.96,2558.52,14969.12,-314.40,-852.05,-224.75"
"27103,1360.04,-1789.48,13437.12,1795.60,-1320.05,179.25"
"27110,-4511.96,-6837.48,12817.12,1247.60,-504.05,164.25"
"27117,968.04,-1673.48,16385.12,-716.40,1276.95,-108.75"
"27124,3224.04,-2385.48,17629.12,-1049.40,1599.95,249.25"
"27131,1136.04,3634.52,16317.12,-1537.40,-825.05,222.25"
"27138,-6591.96,-1885.48,14281.12,1172.60,-1089.05,-687.75"
"27145,-1959.96,5834.52,20981.12,488.60,-253.05,-570.75"
"27152,1400.04,386.52,15821.12,681.60,447.95,-46.75"
"27159,-3803.96,-2421.48,14597.12,845.60,-962.05,30.25"
"27166,-7547.96,-1417.48,15649.12,281.60,1009.95,608.25"
"27173,8136.04,3622.52,19201.12,-991.40,1479.95,-96.75"
"27180,4440.04,3206.52,17805.12,-2168.40,752.95,56.25"
"27187,-2815.96,902.52,14065.12,200.60,-1180.05,-735.75"
"27194,-63.96,2410.52,13925.12,73.60,-211.05,-148.75"
"27201,6372.04,826.52,14541.12,1706.60,-534.05,91.25"
"27208,1140.04,-7157.48,16085.12,343.60,1189.95,-530.75"
"27215,-4135.96,-5109.48,15205.12,-117.40,998.95,674.25"
"27222,6020.04,-3193.48,18069.12,-481.40,1634.95,498.25"
"27229,-1875.96,3966.52,14565.12,-1045.40,-2147.05,365.25"
"27236,328.04,2638.52,18865.12,-204.40,-526.05,-543.75"
"27243,-5323.96,5162.52,19345.12,-340.40,-250.05,-461.75"
"27250,-2531.96,-3821.48,15809.12,1358.60,-977.05,357.25"
"27257,-6575.96,-3597.48,14937.12,1656.60,-1185.05,10.25"
"27264,4412.04,1854.52,18565.12,-519.40,938.95,-14.75"
"27271,2908.04,-9.48,17101.12,-1004.40,1991.95,216.25"
"27278,6068.04,2958.52,20033.12,-1685.40,-552.05,50.25"
"27285,-8807.96,994.52,13725.12,941.60,-1334.05,-521.75"
"27292,2040.04,2226.52,12725.12,725.60,-710.05,-548.75"
"27299,-2683.96,978.52,13997.12,563.60,256.95,-52.75"
"27306,-4503.96,-9625.48,15349.12,960.60,-941.05,-133.75"
"27313,-6739.96,-3533.48,17073.12,-70.40,1302.95,461.25"
"27320,8840.04,-213.48,19697.12,-920.40,1246.95,-44.75"
"27327,5108.04,8362.52,21321.12,-1703.40,874.95,-107.75"
"27334,-4583.96,1754.52,16825.12,-311.40,-1215.05,-592.75"
"27341,-607.96,5150.52,18281.12,-35.40,210.95,-280.75"
"27348,-971.96,-2069.48,13461.12,1403.60,-1080.05,553.25"
"27355,1280.04,-2253.48,15913.12,1438.60,168.95,-592.75"
"27362,1620.04,-1069.48,16213.12,-203.40,1861.95,52.25"
"27369,4304.04,278.52,17157.12,-1212.40,2205.95,114.25"
"27376,2488.04,1970.52,17225.12,-1151.40,-1808.05,364.25"
"27383,2468.04,2366.52,13533.12,222.60,-1358.05,201.25"
"27390,716.04,1794.52,13013.12,-137.40,-536.05,-381.75"
"27397,6828.04,1538.52,14669.12,927.60,-238.05,53.25"
"27404,-1055.96,-9509.48,15849.12,754.60,816.95,-661.75"
"27411,-4403.96,-5345.48,16717.12,449.60,116.95,705.25"
"27418,5640.04,-3649.48,18789.12,-190.40,1661.95,821.25"
"27425,152.04,4010.52,14453.12,-1185.40,-1898.05,292.25"
"27432,-2943.96,1782.52,17761.12,-139.40,-141.05,-477.75"
"27439,-6119.96,3138.52,18517.12,-357.40,-746.05,-120.75"
"27446,-1155.96,-5341.48,16449.12,1589.60,-694.05,20.25"
"27453,-7431.96,-1981.48,16769.12,773.60,-373.05,257.25"
"27460,9192.04,878.52,21225.12,-1400.40,2331.95,-255.75"
"27467,3404.04,-3329.48,18225.12,-1185.40,1159.95,-208.75"
"27474,172.04,3610.52,17381.12,-510.40,-1366.05,-164.75"
